id,name,price,vat_rate,category,organization_id
406,Kaufland Card       ,-0.06,20.0,pastry/sweet,2
407,Milka čokoláda 270g ,2.39,20.0,snacks/sweet,2
408,Manner Mignon 400g  ,2.89,20.0,snacks/sweet,2
409,Linaarašidovhorká50g,0.89,20.0,dairy/cheese,2
410,Mila rezy 50g       ,0.79,20.0,dairy/milk,2
411,Araš. chrumky 60g   ,0.59,20.0,snacks/salty,2
412,OblátkovéPerníky200g,2.59,20.0,snacks/sweet,2
413,Jojo Mixle Pixle 80g,0.79,20.0,snacks/sweet,2
414,Chio popcorn soľ80g ,1.29,20.0,snacks/salty,2
415,Teľ. stehno orech   ,10.903054448871185,10.0,meat/meat,2
416,ZLT Vajcia voľn.10ks,3.29,20.0,dairy/eggs,2
417,Kaufland Card       ,-0.49,20.0,pastry/sweet,2
418,Liptov plátky 100g  ,1.95,20.0,dairy/cheese,2
419,Vrchár jemný100g    ,1.59,20.0,dairy/cheese,2
420,Pribin.smot.125g    ,0.85,20.0,dairy/joghurts,2
421,Kaufland Card       ,-0.12,20.0,pastry/sweet,2
422,Zvol.jog.čuč.145g   ,0.35,10.0,dairy/joghurts,2
423,KinderCukrHrač133g  ,9.99,20.0,snacks/sweet,2
424,Šalát ľadový        ,0.89,10.0,fruits-veg/vegetable,2
425,Act.cukr jah 4x100g ,2.49,10.0,dairy/joghurts,2
426,hríb dubov.20g      ,2.49,20.0,fruits-veg/vegetable,2
427,K.Tav.syr gouda 200g,1.89,20.0,dairy/cheese,2
428,K.Gouda blok48%250g ,1.89,20.0,dairy/cheese,2
429,K.sardinky125/90g   ,0.99,20.0,home/maintenence,2
430,K.Pas.par.500g      ,0.99,20.0,home/office,2
431,Bev.kozm.vrec.90ks  ,1.09,20.0,drugstore/beauty,2
432,Spišská šunka       ,6.907894736842105,20.0,meat/meat-products,2
433,ZLT Malok. saláma75g,1.39,20.0,meat/smoked,2
434,Kfav.Jam.Serrano100g,1.99,20.0,basic/canned-fruits-vegetable,2
435,Kinder Surpr. 20g   ,0.77,20.0,home/maintenence,2
436,Pafino pišk. 100g   ,1.39,20.0,home/office,2
437,Paradajky Roma 500g ,1.49,10.0,fruits-veg/vegetable,2
438,Zvol.jog.brus145g   ,0.35,10.0,dairy/joghurts,2
439,RM paté100g         ,2.69,20.0,home/maintenence,2
440,Tun.pasta pik.100g  ,2.69,20.0,meat/deli,2
441,Rožok 50 g          ,0.13,10.0,pastry/basic,2
442,Kaki                ,0.88,20.0,free-time/books-news-magazines,2
443,Kúp 2 za 1          ,-0.88,20.0,basic/baking,2
444,Banány              ,0.9859154929577464,20.0,fruits-veg/fruit,2
445,Kinder Choco. 100g  ,1.15,20.0,snacks/sweet,2
446,Elmex ZP duo 2x75 ml,7.99,20.0,drugstore/dental,2
447,Jablko Ambrosia     ,2.789799072642968,10.0,fruits-veg/fruit,2
448,ZLT Termix čok.90g  ,0.44,20.0,dairy/joghurts,2
449,Kaufland Card       ,-0.28,20.0,pastry/sweet,2
450,23 Prehodenie kolies s vyvážením,31.9,20.0,home/maintenence,9
451,01 Prehodenie kolies s vyvážením,0.0,20.0,home/maintenence,9
452,22 Uskladnenie kolies,39.6,20.0,free-time/books-news-magazines,9
453,01 Uskladnenie kolies,0.0,20.0,free-time/books-news-magazines,9
454,SZ FE ZAVAZIE NA DISK,0.6,20.0,health/vitamins-ointments,9
455,SM Spotrebný materiál,0.1,20.0,home/office,9
456,"102219 Monster Jam   Grave Digger      
",18.99,20.0,home/maintenence,10
457,"102784 PAW Sv.náramok s cukríkmi 10g   
",3.49,20.0,meat/smoked,10
458,"110812 POK TCG:SV04 Par.Rift Booster   
",5.99,20.0,snacks/sweet,10
459,"110811 POK TCG:Q4 Minialbum s boost.   
",7.99,20.0,health/vitamins-ointments,10
460,RUNNING SUSHI,15.59,10.0,eating,11
461,"Citrusová limonáda 0,5l",4.0,20.0,drinks/non-alcoholic,11
462,"Coca-Cola 0,33l",2.18,10.0,drinks/non-alcoholic,11
463,Supressia,2.0,0.0,drinks/non-alcoholic,12
464,Epidem. rezim NS,5.0,0.0,drinks/juice,12
465,Ind.jednoraz.sp.mat.NS,5.0,0.0,basic/tea-coffee-soups,12
466,Conditibus compl.ind.,15.0,0.0,health/vitamins-ointments,12
467,Analyza fotodok.indiv.,8.0,0.0,home/office,12
468,Anal.fotodok.indiv.OPG,10.0,0.0,health/vitamins-ointments,12
469,Barier.op.pri prep.NS ind.,7.0,0.0,home/maintenence,12
470,Liner ind. NS,8.0,0.0,drinks/non-alcoholic,12
471,Rekon. zuba nads. FK mol,76.0,0.0,meat/fish,12
472,CD nosič s MR,3.0,0.0,drugstore/beauty,13
473,RTG snímka extraorálna ortopantomogram,15.0,0.0,drugstore/hygiene,14
474,L16 RTG snímka intraorálna,9.0,0.0,health/medical-supplies,14
475,L26 RTG snímka intraorálna,9.0,0.0,health/medical-supplies,14
476,Dentalna hygiena NS ind.,52.0,0.0,pets,12
477,BASIC Radlinského,49.0,20.0,pastry/sweet,15
478,GERBER Chrumky Malina Ban.              ,2.45,20.0,snacks/salty,16
479,"babylove BIO mango, ban,100             ",0.75,20.0,fruits-veg/fruit,16
480,dmBio Ovoc. tyč. jab-hroz 2             ,0.6999999999999998,20.0,baby/food,16
481,dmBio Tyčinka ban.jabl.viš.             ,0.7,20.0,baby/food,16
482,Bobule mňamies 100g                     ,2.95,20.0,home/maintenence,16
483,"babylove BIO jab,bros,ban.              ",0.75,20.0,baby/food,16
484,Kolatch bio dražé maliny 35             ,1.95,20.0,snacks/sweet,16
485,N.A! Ovocné rolky 2x9g                  ,1.25,20.0,home/maintenence,16
486,N.A! Ovocné kúsky jahoda 35             ,1.65,20.0,snacks/sweet,16
487,dmBio ov. tyčinka jab mang              ,0.7,20.0,baby/food,16
488,KR Nôž šéfkuchára   ,36.99,20.0,drinks/beer,3
489,Zľava               ,-31.0,20.0,other,3
490,KR Vianočná akcia   ,0.01,0.0,meat/meat,3
491,Zľava               ,-0.01,0.0,other,3
492,KR Nôž Santoku      ,36.99,20.0,free-time/other,3
493,Údené br. koleno    ,6.89922480620155,20.0,meat/meat,3
494,Zľava Lidl Plus     ,-0.77,20.0,home/plants-garden,3
495,Rajo maslo          ,1.95,10.0,dairy/butter,3
496,Zľava Lidl Plus     ,-0.68,10.0,home/plants-garden,3
497,Toaletný papier     ,6.99,20.0,home/maintenence,3
498,Zľava Lidl Plus     ,-0.6,20.0,home/plants-garden,3
499,Zľava Lidl Plus     ,-0.34,10.0,home/plants-garden,3
500,Zľava Lidl Plus     ,-0.26,10.0,home/plants-garden,3
501,Makovka             ,0.37,20.0,pastry/sweet,3
502,Zľava Lidl Plus     ,-0.19,20.0,home/plants-garden,3
503,Mozzarella Classic  ,0.95,20.0,dairy/cheese,3
504,Ryža dlhozrnná 1kg  ,1.49,20.0,basic/sugar-flour-rice,3
505,Zľava Lidl Plus     ,-0.13,20.0,home/plants-garden,3
506,Uhorky korenené     ,1.39,20.0,fruits-veg/vegetable,3
507,Zľava Lidl Plus     ,-0.12,20.0,home/plants-garden,3
508,Mandarínky          ,0.8890469416785207,20.0,fruits-veg/fruit,3
509,Zľava Lidl Plus     ,-0.1,20.0,home/plants-garden,3
510,Bánovecká nátierka  ,0.99,20.0,basic/spread,3
511,Zľava Lidl Plus     ,-0.09,20.0,home/plants-garden,3
512,Cuketa              ,2.2870662460567823,10.0,fruits-veg/vegetable,3
513,Zľava Lidl Plus     ,-0.38,10.0,home/plants-garden,3
514,Červené jablká      ,0.6928571428571428,10.0,fruits-veg/fruit,3
515,Zľava Lidl Plus     ,-0.08,10.0,home/plants-garden,3
516,Poliev.niťovky      ,0.89,20.0,basic/pasta,3
517,Zľava Lidl Plus     ,-0.07,20.0,home/plants-garden,3
518,Strúhanka           ,0.75,20.0,other,3
519,Zľava Lidl Plus     ,-0.06,20.0,home/plants-garden,3
520,Paprika červená     ,2.5,10.0,fruits-veg/vegetable,3
521,Zľava Lidl Plus     ,-0.04,10.0,home/plants-garden,3
522,Paprika žltá        ,2.9878048780487805,10.0,fruits-veg/vegetable,3
523,TUBA - Dezert s kakaom a kokosom 45g    ,2.15,20.0,dairy/joghurts,17
524,TUBA - Dezertný krém s kúskami jahôd 45g,2.15,20.0,dairy/joghurts,17
525,TUBA - Dezert slany? karamel 45g        ,2.15,20.0,dairy/joghurts,17
526,TUBA - Dezertný krém s proteinom a kakao,2.15,20.0,basic/tea-coffee-soups,17
527,TUBA - Lieskovcovy? dezert 45g          ,2.15,20.0,pastry/sweet,17
528,TUBA - BIO Dezertný krém s kúskami vanil,2.15,20.0,dairy/joghurts,17
529,TUBA - Mandl?ovy? dezert so s?koricou45g,2.15,20.0,dairy/joghurts,17
530,OREO SUSIENKA 44g   ,0.75,20.0,snacks/sweet,17
531,Tuba - Kolatch 2+1 zadarmo              ,-6.45,20.0,basic/instant,17
532,Natural Ultra 95 + ST(4),1.5241084881968858,20.0,auto/fuel,18
533,cukr. mamba 106g    ,1.25,20.0,snacks/sweet,1
534,Ov.orech.zmes 200g  ,2.29,20.0,fruits-veg/dried-nuts,1
535,ČOK.TOBLERONE 100g  ,1.79,20.0,snacks/sweet,1
536,Billa jadrá pek.    ,3.99,20.0,fruits-veg/dried-nuts,1
537,ČOK.TYČINKA DEVA K  ,0.25,20.0,snacks/sweet,1
538,ZIPSER ŠUNKA        ,11.88118811881188,20.0,meat/meat-products,1
539,"Dez.Moz.gul.412,5g  ",4.99,20.0,drinks/wine,1
540,ČOK.MILKA BIELA     ,0.88,20.0,snacks/sweet,1
541,Čok.Tyč.Kaš.45g     ,0.55,20.0,snacks/sweet,1
542,Or.ŠTP bi.ml.170g   ,1.49,20.0,home/decorations,1
543,čok.gul.rum.175g    ,2.99,20.0,home/decorations,1
544,Taška sezónna       ,0.5499999999999999,20.0,home/bags,1
545,Lindor as.silv.200  ,4.99,20.0,dairy/cheese,1
546,ORION MARGOT Ty80g  ,0.95,20.0,snacks/sweet,1
547,Milora Moz k.200g   ,2.99,20.0,dairy/milk,1
548,Yes tehličky45g     ,0.69,20.0,snacks/sweet,1
549,Čok.Tyč.Boun.57g    ,0.85,20.0,snacks/sweet,1
550,Čok.Tyč.Koko 35g    ,0.5499999999999999,20.0,snacks/sweet,1
551,FIT TYČ.ŠŤAV.30g    ,0.45,20.0,home/maintenence,1
552,Lind.tab.č.60%100g  ,1.99,20.0,free-time/other,1
553,ORBIT SPEARM.DRAŽÉ  ,0.69,20.0,snacks/sweet,1
554,KINDER ČOK.50g      ,1.09,20.0,snacks/sweet,1
555,CUKR. TROPI FRUTTI  ,0.99,20.0,snacks/sweet,1
556,čok.Aft.Eight 200g  ,4.29,20.0,snacks/sweet,1
557,Kolatch t.kar.45g   ,1.99,20.0,basic/tea-coffee-soups,1
558,Čok.tyč.Ban.45g     ,0.55,20.0,snacks/sweet,1
559,KOFILA ORIG.35g     ,0.55,20.0,health/vitamins-ointments,1
560,Banány voľné        ,0.9876543209876544,20.0,fruits-veg/fruit,1
561,Mandarínky          ,1.392757660167131,20.0,fruits-veg/fruit,1
562,StrepHerbal Junior pastilky s vitamínom C a zinkom 1x24 ks,8.03,20.0,drugstore/hygiene,19
563,NIMENRIX INJ    1X3ML(+S2,47.81,10.0,health/medical-supplies,19
564,Oravská slanina     ,9.903225806451612,20.0,meat/smoked,3
565,Bio cuketa 500g     ,0.99,10.0,fruits-veg/vegetable,3
566,Syr balkánsk. typu  ,1.99,20.0,dairy/cheese,3
567,Chupa Chups líz.    ,0.49,20.0,snacks/sweet,3
568,Deva Klasik         ,0.32,20.0,drugstore/beauty,3
569,Červ. repa varená   ,1.19,20.0,fruits-veg/vegetable,3
570,Tiramisu malina     ,1.79,20.0,basic/tea-coffee-soups,3
571,Ov.kapsička-jablko  ,0.65,20.0,baby/food,3
572,Ov.kapsička-jahoda  ,0.65,20.0,baby/food,3
573,Mini čok. cookies   ,1.19,20.0,snacks/sweet,3
574,Žuv.cukríky ovocné  ,1.69,20.0,snacks/sweet,3
575,Orbit Spearm. 10ks  ,0.69,20.0,drugstore/hygiene,3
576,biela. ml. čok.     ,1.49,20.0,dairy/milk,3
577,Cherry par.datľové  ,2.49,10.0,fruits-veg/vegetable,3
578,Ľadový šalát        ,1.19,10.0,fruits-veg/vegetable,3
579,Banány              ,1.495956873315364,20.0,fruits-veg/fruit,3
580,Ruže                ,3.19,20.0,home/plants-garden,3
581,Trubičky mliečne    ,0.17,20.0,snacks/sweet,3
582,Chlieb pšen.-ražný  ,0.99,20.0,pastry/basic,3
583,Ružový donut        ,0.44,20.0,pastry/sweet,3
584,Donut Nutzilla      ,0.79,20.0,pastry/sweet,3
585,Donut Marshmallows  ,0.59,20.0,pastry/sweet,3
586,Hrozno biele        ,2.4891304347826084,20.0,fruits-veg/fruit,3
587,Čerstvé figy        ,0.24,20.0,snacks/sweet,3
588,Taštič. višňa-pud.  ,0.54,20.0,pastry/sweet,3
589,Zľava Lidl Plus     ,-0.54,20.0,home/plants-garden,3
590,Kozmetické vreck.   ,1.15,20.0,home/maintenence,3
591,Morč. mäso mleté    ,2.99,10.0,meat/meat,3
592,Mleté mäso MIX      ,3.49,10.0,meat/meat,3
593,Parad.pretlak 500g  ,0.99,20.0,basic/canned-fruits-vegetable,3
594,"Maslo, 250g         ",1.89,10.0,dairy/butter,3
595,Kačac.prsia s kož.  ,14.904552129221733,10.0,meat/meat,3
596,Pšeničná krupica    ,0.59,20.0,basic/sugar-flour-rice,3
597,Mrkva sáčok 1kg     ,1.29,20.0,fruits-veg/vegetable,3
598,Emco Müsli jahody   ,2.99,20.0,basic/morning,3
599,Uhorky šalátové     ,0.88,10.0,fruits-veg/vegetable,3
600,Bio mlieko 4%       ,1.49,10.0,dairy/milk,3
601,Tvaroh hrudk.250g   ,1.19,20.0,dairy/cheese,3
602,"Biely jogurt 3,7%   ",0.77,10.0,dairy/joghurts,3
603,Ov.kapsička-jahoda  ,0.65,20.0,baby/food,3
604,Ov.kapsička-brosk.  ,0.65,20.0,baby/food,3
605,Ov.kapsička-banán   ,0.65,20.0,baby/food,3
606,Biele hrozno 1kg    ,3.49,20.0,fruits-veg/fruit,3
607,Cher. parad.e.350g  ,1.99,10.0,fruits-veg/vegetable,3
608,Koláčik sliv. ná.   ,0.39,20.0,pastry/sweet,3
609,Čerstvé figy        ,0.3299999999999999,20.0,home/accessories,3
610,Kaiserka cereálna   ,0.16,20.0,pastry/basic,3
611,KNEDLA.600g,2.7,20.0,pastry/other,20
612,"Na imunitu 0,4",4.6,10.0,free-time/books-news-magazines,21
613,"Zelene zlato 0,4",4.9,10.0,drinks/mineral-water,21
614,Cappuccino XL,2.7,10.0,basic/tea-coffee-soups,21
615,ADELKA BIO 300ml.,2.9,10.0,dairy/joghurts,21
616,"Kolac 3,90",3.9,10.0,pastry/sweet,21
617,PLAVKY              ,9.95,20.0,free-time/books-news-magazines,23
618,OKULIARE            ,10.95,20.0,pastry/other,23
619,TRIČKO              ,12.95,20.0,meat/smoked,23
620,5903698479316 OBUV CP92-21380,24.99,20.0,home/maintenence,24
621,5904248540630 OBUV CP66-21857,17.99,20.0,home/maintenence,24
622,5904248405014 OBUV CI12-HARRY-01,39.99,20.0,home/accessories,24
623,5903698688336 PAPIEROVÁ TAŠKA CCC ,0.3,20.0,home/bags,24
624,Cappuccino,2.3,10.0,basic/tea-coffee-soups,25
625,Čokokolač,2.9,10.0,pastry/sweet,25
626,mor sunka spartakus,11.19047619047619,20.0,meat/meat-products,20
627,Sol 1 kg,0.6,20.0,snacks/sweet,20
628,Vafle vaječné       ,1.99,20.0,pastry/sweet,3
629,Zľava Lidl Plus     ,-0.5,20.0,home/plants-garden,3
630,Trubičky mliečne    ,0.17,20.0,dairy/milk,3
631,Zľava Lidl Plus     ,-0.12,20.0,home/plants-garden,3
632,Dojč.výž j-kar-ban  ,0.89,20.0,drinks/mineral-water,3
633,Det.obrúsky-cestov  ,0.69,20.0,basic/pasta,3
634,Smotan. nát. prír.  ,1.15,20.0,basic/spread,3
635,Mozzarella Classic  ,0.95,20.0,dairy/cheese,3
636,Maslo               ,1.19,10.0,dairy/butter,3
637,Syr balkánsk. typu  ,1.99,20.0,dairy/cheese,3
638,Kečup jemný         ,1.59,20.0,basic/sauces,3
639,Lístkové cesto      ,0.99,20.0,basic/baking,3
640,Dusená šunka Pure   ,1.49,20.0,meat/meat-products,3
641,Múka polohrubá 1kg  ,0.59,20.0,basic/sugar-flour-rice,3
642,Paradajky strapco.  ,1.9870410367170623,10.0,fruits-veg/vegetable,3
643,Tmavé ringloty 1kg  ,1.69,20.0,home/maintenence,3
644,Čerstvé figy        ,0.33,20.0,home/accessories,3
645,Biele hrozno 500g   ,2.49,20.0,fruits-veg/fruit,3
646,Med-mas. vianočka   ,2.59,20.0,pastry/sweet,3
647,Kváskový bochník    ,1.69,20.0,pastry/basic,3
648,Chlieb pšen.-ražný  ,0.99,20.0,pastry/basic,3
649,Lepidlo tyčinka Pritt Stick   20 g,3.14,20.0,home/maintenence,5
650,Lepiaca páska 15mm x 33m,1.23,20.0,home/office,5
651,Lepiaca páska 19mmx33m,1.43,20.0,home/office,5
652,"110001 POK:TCG:SV03-Obsid.Fl.Booster   
",5.99,20.0,health/vitamins-ointments,10
653,Brownies,3.2,10.0,pastry/sweet,25
654,Hruškovo-orechový koláč,2.8,10.0,pastry/sweet,25
655,Punčový rez,2.4,10.0,snacks/sweet,25
656,Croissant maslový,1.9,10.0,pastry/sweet,25
657,Krabica tortová,0.9,20.0,other,25
658,Jablkové pité,2.9,10.0,pastry/sweet,25
659,Mrkvový koláč - bezlepkovy,2.7,10.0,pastry/sweet,25
660,Ibalgin rapidcaps 400mg cps mol 30,5.59,10.0,health/medical-supplies,26
661,Hedelix (+ davkovacia striekacka) sir 200ml,13.19,10.0,home/accessories,26
662,Dr.Muller anginal sprej so salviou spr 30ml,4.49,20.0,health/medical-supplies,26
663,THERAFLU PRECHLADNUTIE A CHRÍPKA plo por (4-vrst.vre.PET/LDPE/Al/LDPE) 1x14 ks,15.59,10.0,home/maintenence,26
664,Dr.Muller panthenose mast nos s et.olejm 10ml,4.89,20.0,basic/oil-acid-grease,26
665,3-22-12-1010-8 34.0 ,29.95,20.0,drinks/beer,28
666,5904248328795 OBUV CP40-MB520(IV)CH,11.99,20.0,home/maintenence,24
667,5904248675592 OBUV CI12-2625-27(IV)CH,34.99,20.0,drugstore/beauty,24
668,Citrónová šťava 1l,1.8,20.0,drinks/juice,30
669,"Svijany 11  0,5l",1.6,20.0,home/decorations,30
670,"Domáci Radler 0,5l",2.1,20.0,drinks/beer,30
671,"Kofola originál 0,5l",1.2,20.0,drinks/non-alcoholic,30
672,"Bakalář nealko 0,5l",1.5,20.0,drinks/beer,30
673,Rebrá v BBQ,9.9,20.0,drinks/juice,30
674,Cézar šalát ,8.9,20.0,fruits-veg/vegetable,30
675,Bryndzové halušky,7.3,20.0,eating,30
676,Palacinky nutella/džem ,3.9,20.0,basic/instant,30
677,Ryžové rezance s kač. prsiami,10.9,20.0,meat/meat,30
678,Domáce zemiakové gule,6.5,20.0,basic/instant,30
679,Kapustnica s hribami,3.7,20.0,fruits-veg/fruit,30
680,"Felber radler citrón 0,0 ",1.5,20.0,drinks/beer,30
681,"Svijany 11  0,3l",1.1,20.0,home/decorations,30
682,4-71-12-0695-8 33.0 ,37.95,20.0,basic/baking,28
683,4-71-12-0641-8 30.0 ,29.95,20.0,health/vitamins-ointments,28
684,Rôzne akcia pe 30%  ,-8.99,20.0,pastry/basic,28
685,5904248240332 OBUV CI12-JOY-03(III)CH,39.99,20.0,drugstore/beauty,24
686,5900949525822 PRÍSLUŠENSTVO ,2.95,20.0,free-time/books-news-magazines,24
687,C Prosciutto funghi 400gr,1.0,20.0,frozen/instant,31
688,Capririosa 400gr,8.9,20.0,drinks/juice,31
689,Diavola 440gr,9.7,20.0,basic/baking,31
690,"Kofola plast 1,5l G+zaloha PET",0.15,20.0,drinks/non-alcoholic,31
691,Milka ks,0.0,20.0,snacks/sweet,31
692,Standard Krabica ks,0.6,20.0,other,31
693,Donaska ,1.5,20.0,dairy/cheese,31
694,Kaki/Sharon         ,0.98,20.0,fruits-veg/fruit,3
695,Zľava Lidl Plus     ,-1.96,20.0,home/plants-garden,3
696,Zľava Lidl Plus     ,-0.6,20.0,home/plants-garden,3
697,Hrušky 1kg          ,1.79,10.0,fruits-veg/fruit,3
698,Kešu - med          ,2.29,20.0,fruits-veg/dried-nuts,3
699,Chipsy vrúbk. sol.  ,1.29,20.0,snacks/salty,3
700,Rezance tenké 250g  ,0.79,20.0,basic/pasta,3
701,Tyčinky s ar. mas.  ,0.99,20.0,snacks/sweet,3
702,Nugátové cookies    ,1.39,20.0,pastry/sweet,3
703,Mandarínky Satsumas ,0.9948979591836736,20.0,fruits-veg/fruit,3
704,"Ružové hrozno, bezj.",2.984375,20.0,fruits-veg/fruit,3
705,Tekvica             ,0.7694704049844238,10.0,fruits-veg/vegetable,3
706,Tekvica             ,0.7697456492637216,10.0,fruits-veg/vegetable,3
707,Snack soľ           ,1.49,20.0,snacks/salty,3
708,Cuketa              ,0.9748427672955976,10.0,fruits-veg/vegetable,3
709,Bryndza v dyhe      ,2.89,20.0,dairy/cheese,3
710,"Gran.Padano,strúh.  ",2.89,20.0,dairy/cheese,3
711,"Eidam 30%, 250g     ",1.85,20.0,dairy/cheese,3
712,Marcipán. guľôčky   ,1.49,20.0,home/accessories,3
713,"Maslo, 250g         ",1.99,10.0,dairy/butter,3
714,Tami Encián 110g    ,1.59,20.0,dairy/cheese,3
715,EP0006 Legami gelové p,1.95,20.0,home/office,32
716,Leg.gel.pero EP0010   ,1.95,20.0,free-time/toys,32
717,117200 Fab-Cast.Grip20,1.45,20.0,drinks/alcohol,32
718,203/350 STABILO trio c,0.95,20.0,basic/tea-coffee-soups,32
719,TESA 58559 STICK LEPID,1.5,20.0,drinks/alcohol,32
720,164020302 Rössler B/6 ,0.55,20.0,drinks/beer,32
721,164020303 Rössler B/6 ,0.55,20.0,drinks/beer,32
722,16402009 Rössler B/6 o,0.4,20.0,basic/spread,32
723,Müsli jahod.-madl.  ,2.79,20.0,basic/morning,3
724,Zemiaky nesk.2kgB   ,2.69,10.0,fruits-veg/vegetable,3
725,Zemiaky sladké      ,1.9931972789115648,20.0,fruits-veg/vegetable,3
726,Reďkovky            ,0.89,20.0,fruits-veg/vegetable,3
727,Mozzarella na piz.  ,3.69,20.0,dairy/cheese,3
728,Hrozno mix 500g     ,2.69,20.0,fruits-veg/fruit,3
729,Kačac.prsia s kož.  ,14.899497487437184,10.0,meat/meat,3
730,Cherry par.datľové  ,1.99,10.0,fruits-veg/vegetable,3
731,Kuk.lupienky 500g   ,1.49,20.0,home/maintenence,3
732,Paradajky strapco.  ,1.5676077265973252,10.0,fruits-veg/vegetable,3
733,Čerstvé figy        ,0.35,20.0,home/accessories,3
734,Bio šalát.uhorky    ,0.89,10.0,fruits-veg/vegetable,3
735,Hami Disney Cars kaps jabl              ,1.75,20.0,baby/food,16
736,Dettol antibakt. gél 50ml               ,2.95,20.0,health/vitamins-ointments,16
737,dmBio Espresso de Peru zrnk             ,4.35,20.0,baby/food,16
738,Cif kúpeľňa sprej 750ml                 ,3.95,20.0,home/cleaning,16
739,"babylove BIO det. mlieko, 5             ",4.75,20.0,baby/supplies-hygiene,16
740,S&S TP 3-vrst. 10x220 útrž              ,4.25,20.0,home/cleaning,16
741,Panini šunka a syr 171g ks,3.39,20.0,meat/meat-products,33
742,V-P 95,1.7690058479532162,20.0,auto/fuel,33
743,Hracia Karta palivo na rok ks,0.0,20.0,free-time/toys,33
744,Záhr. substtrát 50 l,7.35,20.0,home/plants-garden,34
745,Plátkový syr kor.   ,1.49,20.0,dairy/cheese,3
746,Zľava Lidl Plus     ,-1.49,20.0,home/plants-garden,3
747,Syrový rožok        ,0.69,20.0,dairy/cheese,3
748,Zľava Lidl Plus     ,-0.69,20.0,home/plants-garden,3
749,Kozmetické vreck.   ,1.15,20.0,home/maintenence,3
750,"Kozm.vreck.,4vrst.  ",1.39,20.0,drugstore/beauty,3
751,Smotanový likér     ,7.99,20.0,dairy/cheese,3
752,"Treska v maj.,400g  ",2.99,20.0,meat/deli,3
753,Hov.pl.z ml. býka   ,8.4878587196468,10.0,meat/meat,3
754,"Hovädzí guláš,750g  ",8.99,10.0,basic/instant,3
755,Paradajky strapco.  ,3.6925795053003534,10.0,fruits-veg/vegetable,3
756,Bio šalát.uhorky    ,1.19,10.0,fruits-veg/vegetable,3
757,Mrkva voľná         ,1.1764705882352942,20.0,fruits-veg/vegetable,3
758,Kečup jemný         ,1.59,20.0,basic/sauces,3
759,Detské vat.tyčinky  ,0.75,20.0,baby/supplies-hygiene,3
760,Plátkový syr čili   ,1.49,20.0,dairy/cheese,3
761,Treska v majonéze   ,0.89,20.0,meat/deli,3
762,Treska s cottageom  ,1.49,20.0,pastry/sweet,3
763,Mandarínky Satsumas ,2.290874524714829,20.0,fruits-veg/fruit,3
764,Domino.kocky-hor.č  ,2.49,20.0,snacks/sweet,3
765,Detské mydlo Dan.   ,0.49,20.0,free-time/books-news-magazines,3
766,Ov.kapsička-brosk.  ,0.65,20.0,baby/food,3
767,Mozzarella na piz.  ,3.49,20.0,dairy/cheese,3
768,Ov.kapsička-banán   ,0.65,20.0,baby/food,3
769,Bio tek. Hokkaido   ,2.186991869918699,10.0,fruits-veg/vegetable,3
770,Gouda plátkový syr  ,1.49,20.0,dairy/cheese,3
771,"Rožok bez ""E"" - DA  ",0.13,10.0,pastry/basic,3
772,HEDELIX SIRUP 1X200ML,10.29,10.0,basic/flavoring,35
773,"Blanc de Blanc 0,1l",3.5,10.0,drinks/wine,36
774,KECUP JEMNY 500g,2.4,20.0,basic/sauces,37
775,LIZATKO,0.17,20.0,basic/spread,37
776,Paprika biela špi.  ,1.9921875,10.0,fruits-veg/vegetable,3
777,Zľava Lidl Plus     ,-0.62,10.0,home/plants-garden,3
778,Tvar. hrudk.polot.  ,2.79,20.0,dairy/cheese,3
779,Jogurt biely XXL    ,2.19,10.0,dairy/joghurts,3
780,Tvaroh jemn. hrud.  ,2.19,20.0,dairy/cheese,3
781,"Eidam 30%, 250g     ",1.85,20.0,dairy/cheese,3
782,Náplň oliva         ,1.09,20.0,dairy/milk,3
783,Vieden. párky Pure  ,2.29,20.0,meat/meat-products,3
784,Gr.klob.slan.a syr  ,1.99,20.0,dairy/cheese,3
785,Gril.klob so syrom  ,1.99,20.0,meat/smoked,3
786,"Zemiaky sk.1,5kg B  ",1.89,10.0,fruits-veg/vegetable,3
787,Karfiol             ,2.49,10.0,fruits-veg/vegetable,3
788,Paradajky strapco.  ,1.9930875576036864,10.0,fruits-veg/vegetable,3
789,Závin tvaroh        ,1.89,20.0,dairy/cheese,3
790,Broskyne plo. 1kg   ,1.19,20.0,home/maintenence,3
791,Parad.sliv.600g     ,0.79,10.0,fruits-veg/vegetable,3
