category,product_id,quantity
home/maintenence,106,1.0
snacks/sweet,106,1.0
home/accessories,106,1.0
home/maintenence,106,1.0
snacks/sweet,106,1.0
home/accessories,106,1.0
home/maintenence,106,1.0
snacks/sweet,106,1.0
home/accessories,106,1.0
home/maintenence,106,1.0
snacks/sweet,106,1.0
home/accessories,106,1.0
home/maintenence,106,1.0
other,107,1.0
pastry/sweet,107,1.0
home/maintenence,107,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
basic/canned-fish,108,1.0
meat/deli,108,1.0
fruits-veg/vegetable,108,1.0
other,109,30.0
pastry/sweet,109,30.0
home/maintenence,109,30.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
home/maintenence,110,1.0
home/office,110,1.0
basic/canned-fruits-vegetable,110,1.0
other,111,0.176
pastry/sweet,111,0.176
home/maintenence,111,0.176
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
home/accessories,112,1.0
basic/baking,112,1.0
dairy/joghurts,112,1.0
drinks/beer,113,1.0
home/plants-garden,113,1.0
drugstore/beauty,113,1.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
pastry/basic,114,4.0
basic/instant,114,4.0
fruits-veg/vegetable,114,4.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
dairy/cheese,115,5.0
drinks/alcohol,115,5.0
dairy/joghurts,115,5.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
health/vitamins-ointments,116,1.0
basic/baking,116,1.0
home/accessories,116,1.0
home/accessories,117,1.0
home/maintenence,117,1.0
pastry/sweet,117,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
basic/spread,118,1.0
basic/sauces,118,1.0
meat/meat-products,118,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
dairy/joghurts,119,1.0
basic/canned-fruits-vegetable,119,1.0
health/vitamins-ointments,119,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
basic/sugar-flour-rice,120,1.0
meat/fish,120,1.0
pastry/basic,120,1.0
other,121,0.53
pastry/sweet,121,0.53
home/maintenence,121,0.53
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/sweet,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
pastry/basic,122,3.0
pastry/salty,122,3.0
home/accessories,122,3.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
home/accessories,123,2.0
pastry/sweet,123,2.0
home/maintenence,123,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
frozen/sweet,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
drinks/juice,124,2.0
drinks/non-alcoholic,124,2.0
health/lady,124,2.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/fruit,125,6.0
basic/canned-fruits-vegetable,125,6.0
home/plants-garden,125,6.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,126,1.0
drinks/non-alcoholic,126,1.0
basic/canned-fruits-vegetable,126,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
fruits-veg/vegetable,127,1.0
free-time/books-news-magazines,127,1.0
fruits-veg/fruit,127,1.0
drinks/alcohol,128,1.0
frozen/instant,128,1.0
basic/tea-coffee-soups,128,1.0
home/maintenence,129,2.0
drugstore/hygiene,129,2.0
drugstore/beauty,129,2.0
drinks/juice,130,1.0
health/lady,130,1.0
basic/canned-fish,130,1.0
dairy/butter,131,1.0
fruits-veg/dried-nuts,131,1.0
pastry/sweet,131,1.0
other,132,1.0
pastry/sweet,132,1.0
home/maintenence,132,1.0
dairy/cheese,133,2.0
basic/spread,133,2.0
dairy/lact-free,133,2.0
drinks/beer,134,1.0
home/plants-garden,134,1.0
drugstore/beauty,134,1.0
dairy/cheese,135,1.0
basic/spread,135,1.0
meat/meat-products,135,1.0
dairy/cheese,136,1.0
fruits-veg/vegetable,136,1.0
health/vitamins-ointments,136,1.0
home/accessories,137,1.0
home/maintenence,137,1.0
pastry/sweet,137,1.0
snacks/salty,138,2.0
snacks/sweet,138,2.0
basic/morning,138,2.0
dairy/cream,139,1.0
fruits-veg/dried-nuts,139,1.0
dairy/lact-free,139,1.0
dairy/cheese,140,2.0
meat/meat-products,140,2.0
dairy/milk,140,2.0
meat/meat-products,141,1.0
pastry/salty,141,1.0
basic/sugar-flour-rice,141,1.0
health/vitamins-ointments,142,1.0
home/maintenence,142,1.0
drinks/wine,142,1.0
pastry/sweet,143,2.0
dairy/joghurts,143,2.0
basic/jams-marmelade-honey,143,2.0
pastry/basic,144,2.0
basic/instant,144,2.0
dairy/cheese,144,2.0
snacks/sweet,145,1.0
pastry/sweet,145,1.0
dairy/joghurts,145,1.0
fruits-veg/fruit,146,2.0
snacks/salty,146,2.0
snacks/sweet,146,2.0
fruits-veg/vegetable,147,1.0
basic/canned-fruits-vegetable,147,1.0
dairy/cheese,147,1.0
drugstore/beauty,148,1.0
home/plants-garden,148,1.0
fruits-veg/dried-nuts,148,1.0
dairy/cheese,149,1.0
frozen/instant,149,1.0
basic/instant,149,1.0
other,150,1.0
pastry/sweet,150,1.0
home/maintenence,150,1.0
dairy/cheese,151,1.0
drinks/alcohol,151,1.0
drinks/wine,151,1.0
drugstore/beauty,152,1.0
home/plants-garden,152,1.0
fruits-veg/dried-nuts,152,1.0
drinks/wine,153,1.0
meat/fish,153,1.0
frozen/instant,153,1.0
snacks/sweet,154,1.092
fashion/clothes,154,1.092
basic/spread,154,1.092
dairy/joghurts,155,1.039
dairy/cheese,155,1.039
pastry/salty,155,1.039
home/accessories,156,1.084
free-time/toys,156,1.084
basic/pasta,156,1.084
home/maintenence,157,1.0
home/cleaning,157,1.0
drinks/beer,157,1.0
home/maintenence,157,1.0
home/cleaning,157,1.0
drinks/beer,157,1.0
home/maintenence,157,1.0
home/cleaning,157,1.0
drinks/beer,157,1.0
snacks/salty,158,1.0
snacks/sweet,158,1.0
fruits-veg/dried-nuts,158,1.0
meat/smoked,159,1.0
dairy/joghurts,159,1.0
drinks/beer,159,1.0
baby/supplies-hygiene,160,1.0
basic/canned-fruits-vegetable,160,1.0
home/office,160,1.0
drugstore/hygiene,161,1.0
baby/supplies-hygiene,161,1.0
snacks/sweet,161,1.0
baby/fake-food,162,2.0
fruits-veg/fruit,162,2.0
basic/canned-fruits-vegetable,162,2.0
basic/canned-fruits-vegetable,163,1.0
fruits-veg/vegetable,163,1.0
home/plants-garden,163,1.0
fruits-veg/vegetable,164,1.0
dairy/cheese,164,1.0
basic/canned-fruits-vegetable,164,1.0
home/accessories,165,1.0
free-time/books-news-magazines,165,1.0
fruits-veg/vegetable,165,1.0
basic/sugar-flour-rice,166,1.0
home/maintenence,166,1.0
drinks/non-alcoholic,166,1.0
basic/pasta,167,1.0
pastry/other,167,1.0
home/laundry,167,1.0
home/maintenence,168,1.0
basic/pasta,168,1.0
baby/supplies-hygiene,168,1.0
pastry/sweet,169,0.838
snacks/sweet,169,0.838
dairy/milk,169,0.838
frozen/instant,170,1.0
pastry/salty,170,1.0
basic/instant,170,1.0
basic/canned-fish,171,1.0
baby/food,171,1.0
meat/deli,171,1.0
fruits-veg/vegetable,172,0.912
basic/canned-fruits-vegetable,172,0.912
dairy/cheese,172,0.912
home/cleaning,173,0.566
drinks/beer,173,0.566
home/plants-garden,173,0.566
home/maintenence,174,1.0
drugstore/beauty,174,1.0
home/accessories,174,1.0
fruits-veg/vegetable,175,1.466
basic/canned-fruits-vegetable,175,1.466
snacks/sweet,175,1.466
frozen/fruit-vegetable,176,1.0
basic/canned-fruits-vegetable,176,1.0
basic/wheat-legumes,176,1.0
basic/wheat-legumes,177,1.0
health/vitamins-ointments,177,1.0
home/maintenence,177,1.0
home/maintenence,178,2.0
home/cleaning,178,2.0
baby/supplies-hygiene,178,2.0
basic/pasta,179,1.0
basic/instant,179,1.0
free-time/books-news-magazines,179,1.0
basic/sauces,180,1.0
basic/spread,180,1.0
basic/pasta,180,1.0
home/maintenence,181,3.0
home/plants-garden,181,3.0
meat/fish,181,3.0
meat/meat,182,2.0
fashion/clothes,182,2.0
basic/jams-marmelade-honey,182,2.0
meat/meat,183,1.0
basic/instant,183,1.0
basic/spices,183,1.0
meat/meat,184,4.0
basic/instant,184,4.0
basic/spices,184,4.0
fruits-veg/vegetable,185,1.0
dairy/cheese,185,1.0
pastry/basic,185,1.0
drugstore/beauty,186,1.0
drinks/alcohol,186,1.0
home/maintenence,186,1.0
basic/sugar-flour-rice,187,1.0
pastry/salty,187,1.0
dairy/eggs,187,1.0
frozen/fruit-vegetable,188,1.0
home/maintenence,188,1.0
drugstore/beauty,188,1.0
basic/canned-fruits-vegetable,189,1.0
frozen/sweet,189,1.0
frozen/fruit-vegetable,189,1.0
frozen/instant,190,1.0
frozen/sweet,190,1.0
pastry/salty,190,1.0
basic/jams-marmelade-honey,191,1.0
dairy/joghurts,191,1.0
basic/canned-fruits-vegetable,191,1.0
snacks/salty,192,1.0
pets,192,1.0
snacks/sweet,192,1.0
basic/canned-fruits-vegetable,193,1.0
frozen/sweet,193,1.0
drinks/alcohol,193,1.0
fruits-veg/vegetable,194,34.52
dairy/cheese,194,34.52
drinks/beer,194,34.52
basic/tea-coffee-soups,195,2.0
pastry/sweet,195,2.0
home/maintenence,195,2.0
fruits-veg/vegetable,196,4.0
home/accessories,196,4.0
basic/sugar-flour-rice,196,4.0
fruits-veg/vegetable,196,4.0
home/accessories,196,4.0
basic/sugar-flour-rice,196,4.0
fruits-veg/vegetable,197,3.0
dairy/cheese,197,3.0
drinks/beer,197,3.0
fruits-veg/fruit,198,0.738
drinks/juice,198,0.738
free-time/books-news-magazines,198,0.738
basic/canned-fruits-vegetable,199,1.0
fruits-veg/vegetable,199,1.0
snacks/sweet,199,1.0
fruits-veg/fruit,200,1.0
free-time/books-news-magazines,200,1.0
meat/meat-products,200,1.0
fruits-veg/vegetable,201,2.0
snacks/sweet,201,2.0
fruits-veg/fruit,201,2.0
fruits-veg/vegetable,202,1.0
home/plants-garden,202,1.0
basic/sugar-flour-rice,202,1.0
fruits-veg/vegetable,203,1.0
drinks/alcohol,203,1.0
fruits-veg/fruit,203,1.0
meat/meat-products,204,1.0
basic/spread,204,1.0
meat/meat,204,1.0
meat/meat-products,205,1.0
meat/meat,205,1.0
basic/spread,205,1.0
fruits-veg/vegetable,206,2.0
dairy/cheese,206,2.0
fruits-veg/fruit,206,2.0
fruits-veg/vegetable,206,2.0
dairy/cheese,206,2.0
drinks/beer,206,2.0
fruits-veg/vegetable,207,1.0
dairy/cheese,207,1.0
basic/tea-coffee-soups,207,1.0
home/plants-garden,208,0.77
meat/meat,208,0.77
home/maintenence,208,0.77
meat/meat,208,0.77
home/office,208,0.77
home/maintenence,208,0.77
dairy/milk,209,1.0
drinks/mineral-water,209,1.0
drinks/non-alcoholic,209,1.0
basic/spread,210,0.838
basic/sauces,210,0.838
meat/meat-products,210,0.838
dairy/cream,211,1.0
basic/spread,211,1.0
basic/baking,211,1.0
pastry/sweet,212,1.0
dairy/joghurts,212,1.0
snacks/sweet,212,1.0
dairy/cheese,213,1.0
fruits-veg/vegetable,213,1.0
free-time/books-news-magazines,213,1.0
basic/canned-fruits-vegetable,214,1.0
drinks/non-alcoholic,214,1.0
drinks/wine,214,1.0
basic/spread,215,1.0
basic/sauces,215,1.0
basic/tea-coffee-soups,215,1.0
dairy/cheese,216,2.0
fruits-veg/dried-nuts,216,2.0
meat/smoked,216,2.0
dairy/cream,217,1.0
dairy/joghurts,217,1.0
basic/spread,217,1.0
pastry/basic,218,1.0
basic/spread,218,1.0
pastry/other,218,1.0
dairy/cheese,219,1.0
pastry/sweet,219,1.0
meat/meat-products,219,1.0
fruits-veg/vegetable,220,1.222
dairy/cheese,220,1.222
meat/deli,220,1.222
baby/supplies-hygiene,221,1.0
snacks/sweet,221,1.0
pastry/sweet,221,1.0
auto/fuel,222,1.0
drinks/alcohol,222,1.0
free-time/other,222,1.0
fruits-veg/vegetable,223,4.0
basic/canned-fruits-vegetable,223,4.0
dairy/cheese,223,4.0
home/plants-garden,224,1.0
free-time/books-news-magazines,224,1.0
fruits-veg/dried-nuts,224,1.0
pastry/sweet,225,2.0
basic/tea-coffee-soups,225,2.0
snacks/sweet,225,2.0
home/plants-garden,226,2.0
free-time/books-news-magazines,226,2.0
fruits-veg/dried-nuts,226,2.0
dairy/milk,227,1.0
drinks/mineral-water,227,1.0
drinks/non-alcoholic,227,1.0
home/maintenence,228,3.0
free-time/toys,228,3.0
basic/sauces,228,3.0
basic/wheat-legumes,229,1.0
fruits-veg/vegetable,229,1.0
basic/tea-coffee-soups,229,1.0
basic/sauces,230,1.0
drugstore/beauty,230,1.0
basic/pasta,230,1.0
home/office,231,1.062
basic/pasta,231,1.062
free-time/visual,231,1.062
home/office,231,1.062
basic/pasta,231,1.062
free-time/visual,231,1.062
basic/spread,232,1.268
dairy/cream,232,1.268
meat/meat-products,232,1.268
dairy/eggs,233,1.0
home/accessories,233,1.0
pastry/salty,233,1.0
meat/meat-products,234,0.172
meat/deli,234,0.172
fruits-veg/vegetable,234,0.172
meat/meat-products,235,2.0
meat/smoked,235,2.0
basic/spread,235,2.0
home/maintenence,236,5.0
home/office,236,5.0
home/cleaning,236,5.0
home/maintenence,236,5.0
home/office,236,5.0
basic/pasta,236,5.0
basic/baking,237,2.0
home/maintenence,237,2.0
home/cleaning,237,2.0
fruits-veg/fruit,238,2.0
meat/meat-products,238,2.0
drinks/alcohol,238,2.0
home/cleaning,239,1.0
home/maintenence,239,1.0
home/office,239,1.0
fruits-veg/vegetable,240,2.0
basic/canned-fruits-vegetable,240,2.0
dairy/cheese,240,2.0
home/maintenence,241,5.0
home/accessories,241,5.0
basic/soy-products,241,5.0
basic/instant,242,1.0
free-time/toys,242,1.0
pastry/basic,242,1.0
baby/supplies-hygiene,243,5.0
drugstore/hygiene,243,5.0
baby/fake-food,243,5.0
dairy/cheese,244,1.0
drinks/alcohol,244,1.0
frozen/instant,244,1.0
fruits-veg/vegetable,245,1.0
dairy/cheese,245,1.0
free-time/books-news-magazines,245,1.0
fruits-veg/vegetable,246,1.0
dairy/cheese,246,1.0
drinks/alcohol,246,1.0
meat/smoked,247,3.0
hazard,247,3.0
meat/meat-products,247,3.0
fruits-veg/vegetable,248,1.0
basic/canned-fruits-vegetable,248,1.0
fruits-veg/fruit,248,1.0
dairy/cheese,249,1.0
basic/baking,249,1.0
basic/spread,249,1.0
fruits-veg/fruit,250,2.0
drinks/alcohol,250,2.0
meat/meat-products,250,2.0
fruits-veg/fruit,251,1.0
home/plants-garden,251,1.0
fruits-veg/vegetable,251,1.0
drugstore/beauty,252,1.0
home/maintenence,252,1.0
drugstore/hygiene,252,1.0
drugstore/beauty,252,1.0
home/maintenence,252,1.0
drugstore/hygiene,252,1.0
pastry/basic,253,2.0
basic/instant,253,2.0
meat/meat,253,2.0
pastry/basic,254,2.0
pastry/other,254,2.0
fruits-veg/vegetable,254,2.0
pastry/salty,255,1.0
pastry/basic,255,1.0
drinks/beer,255,1.0
pastry/sweet,256,2.0
snacks/sweet,256,2.0
dairy/joghurts,256,2.0
fruits-veg/fruit,257,2.0
eating,257,2.0
drinks/alcohol,257,2.0
fruits-veg/vegetable,258,1.0
drinks/beer,258,1.0
home/plants-garden,258,1.0
fruits-veg/vegetable,259,1.0
dairy/cheese,259,1.0
dairy/milk,259,1.0
fruits-veg/fruit,260,1.0
free-time/books-news-magazines,260,1.0
eating,260,1.0
fruits-veg/fruit,261,1.0
free-time/books-news-magazines,261,1.0
meat/meat-products,261,1.0
fruits-veg/fruit,262,2.0
free-time/books-news-magazines,262,2.0
drinks/alcohol,262,2.0
fruits-veg/vegetable,263,2.0
health/vitamins-ointments,263,2.0
